"","n","gamma","s","ntree","time","MSE"
"159",10000,0.6,17,300,6.5682466506958,31.8029932262543
"160",10000,0.6,19,300,6.66480641365051,32.087556223169
"161",10000,0.6,1,350,6.70438265800476,51.6890011565359
"162",10000,0.6,3,350,6.91207165718079,39.5487353161268
"163",10000,0.6,5,350,7.02322392463684,34.8439197564579
"164",10000,0.6,7,350,7.14142069816589,33.707589317418
"165",10000,0.6,9,350,7.24912447929382,32.5973522613401
"166",10000,0.6,11,350,7.29665784835815,32.2384721868785
"167",10000,0.6,13,350,7.39971942901611,31.7537087487549
"168",10000,0.6,15,350,7.50776100158691,32.2542857701423
"169",10000,0.6,17,350,7.59698171615601,31.9153814209028
"170",10000,0.6,19,350,7.76608805656433,32.2293688479937
"171",10000,0.6,1,400,7.63913826942444,43.9835066430772
"172",10000,0.6,3,400,7.92486472129822,40.4440995397894
"173",10000,0.6,5,400,8.05035548210144,34.8052741633993
"174",10000,0.6,7,400,8.13656497001648,33.8625231459786
"175",10000,0.6,9,400,8.23313708305359,32.8754773774958
"176",10000,0.6,11,400,8.36749625205994,32.2104922051672
"177",10000,0.6,13,400,8.47185769081116,31.8786525644708
"178",10000,0.6,15,400,8.63987555503845,32.2908802414661
"179",10000,0.6,17,400,8.72443060874939,31.7964278503847
"180",10000,0.6,19,400,8.91364150047302,32.1212834242463
"181",10000,0.6,1,450,8.56472043991089,48.4456351391878
"182",10000,0.6,3,450,8.91854023933411,39.7458482257583
"183",10000,0.6,5,450,9.04572467803955,34.4415438486843
"184",10000,0.6,7,450,9.13357167243958,33.9922928668655
"185",10000,0.6,9,450,9.30326108932495,33.034467712321
"186",10000,0.6,11,450,9.46743216514587,32.2753618980327
"187",10000,0.6,13,450,9.59759798049927,31.6031501478304
"188",10000,0.6,15,450,9.74507822990418,32.1610623197961
"189",10000,0.6,17,450,9.8702308177948,32.121256062384
"190",10000,0.6,19,450,10.0162140369415,32.3706212429944
"191",10000,0.6,1,500,9.48608303070068,47.9709205675812
"192",10000,0.6,3,500,9.90466370582581,40.1023435616534
"193",10000,0.6,5,500,10.0854785442352,34.3590996953248
"194",10000,0.6,7,500,10.2574761390686,33.9324837968459
"195",10000,0.6,9,500,10.4296857357025,33.2524729346258
"196",10000,0.6,11,500,10.6009207725525,32.3914773463999
"197",10000,0.6,13,500,10.7709289073944,31.8665112945504
"198",10000,0.6,15,500,10.9427363872528,32.3875281706705
"199",10000,0.6,17,500,11.0664487361908,31.8858467646041
"200",10000,0.6,19,500,11.206670331955,32.3495263359984
"201",10000,0.7,1,50,2.44651474952698,21.8780890432011
"202",10000,0.7,3,50,2.87281398773193,14.8058734252582
"203",10000,0.7,5,50,3.06971654891968,13.6285712202051
"204",10000,0.7,7,50,3.25127258300781,14.0376231857015
"205",10000,0.7,9,50,3.43671345710754,13.5355677116515
"206",10000,0.7,11,50,3.61994304656982,13.78952877062
"207",10000,0.7,13,50,3.80770626068115,13.7115354958816
"208",10000,0.7,15,50,3.98125739097595,13.449217635734
"209",10000,0.7,17,50,4.13926229476929,13.6028778888368
"210",10000,0.7,19,50,4.31608929634094,13.3066658275789
"211",10000,0.7,1,100,4.89229998588562,19.8126711882406
"212",10000,0.7,3,100,5.35411891937256,15.0884700324109
"213",10000,0.7,5,100,5.56767401695251,13.8031337026966
"214",10000,0.7,7,100,5.76463327407837,13.692833717997
"215",10000,0.7,9,100,5.97502546310425,13.7288696814988
"216",10000,0.7,11,100,6.29630179405212,13.2995699535551
"217",10000,0.7,13,100,6.50832853317261,13.4541671201255
"218",10000,0.7,15,100,6.72299642562866,13.6173696796629
"219",10000,0.7,17,100,6.83164100646973,13.3785160233982
"220",10000,0.7,19,100,7.00759477615356,13.4078257142628
"221",10000,0.7,1,150,7.32587394714355,23.383795193851
"222",10000,0.7,3,150,7.90807776451111,15.0219908201944
"223",10000,0.7,5,150,8.09036192893982,13.6565806344756
"224",10000,0.7,7,150,8.41110663414002,13.7052660826034
"225",10000,0.7,9,150,8.67727417945862,13.5544509493993
"226",10000,0.7,11,150,8.93627376556396,13.2866387736399
"227",10000,0.7,13,150,9.23376088142395,13.3531859966602
"228",10000,0.7,15,150,9.52961888313293,13.3606505787266
"229",10000,0.7,17,150,9.78378252983093,13.3948211162169
"230",10000,0.7,19,150,10.0423522472382,13.4660680646268
"231",10000,0.7,1,200,9.80764951705933,19.3231982717823
"232",10000,0.7,3,200,10.4163531780243,14.6721877853125
"233",10000,0.7,5,200,10.7893216133118,13.6641975614579
"234",10000,0.7,7,200,11.1178431034088,13.7194088086882
"235",10000,0.7,9,200,11.3821653842926,13.5308239490838
"236",10000,0.7,11,200,11.6728963375092,13.2690360223252
"237",10000,0.7,13,200,11.9914866447449,13.3380876555041
"238",10000,0.7,15,200,12.3071296215057,13.4890257984008
"239",10000,0.7,17,200,12.633358001709,13.4009241715628
"240",10000,0.7,19,200,12.9755861759186,13.4588747990702
"241",10000,0.7,1,250,12.2349759578705,17.3046938100248
"242",10000,0.7,3,250,13.053915643692,14.4631187814795
"243",10000,0.7,5,250,13.4211718082428,13.3121369708002
"244",10000,0.7,7,250,13.8189191818237,13.7798195010831
"245",10000,0.7,9,250,14.2292463302612,13.582657038179
"246",10000,0.7,11,250,14.6562906265259,13.5898783413944
"247",10000,0.7,13,250,15.0115026950836,13.5193072347704
"248",10000,0.7,15,250,15.3052600383759,13.4063327001545
"249",10000,0.7,17,250,15.7089771270752,13.3952078278093
"250",10000,0.7,19,250,16.1186330795288,13.5175093194974
"251",10000,0.7,1,300,14.7075953960419,20.3665986268026
"252",10000,0.7,3,300,15.7041131019592,14.6496489814018
"253",10000,0.7,5,300,16.1621817111969,13.6207530121737
"254",10000,0.7,7,300,16.6572036743164,13.5598669659885
"255",10000,0.7,9,300,17.1191315174103,13.6697930691325
"256",10000,0.7,11,300,17.5991218090057,13.5227748964617
"257",10000,0.7,13,300,18.0884320735931,13.4162596040697
"258",10000,0.7,15,300,18.5843112468719,13.4232883525911
"259",10000,0.7,17,300,19.0825767993927,13.4276753670344
"260",10000,0.7,19,300,19.5324715614319,13.4733394010545
"261",10000,0.7,1,350,17.0918292045593,19.5649900873123
"262",10000,0.7,3,350,18.3100470542908,14.3635723852782
"263",10000,0.7,5,350,18.8867969036102,13.6655450537834
"264",10000,0.7,7,350,19.4705950737,13.4408956207983
"265",10000,0.7,9,350,20.016449546814,13.4737276101336
"266",10000,0.7,11,350,20.6665292263031,13.3623224000336
"267",10000,0.7,13,350,21.2581835746765,13.4386092775223
"268",10000,0.7,15,350,21.8566607952118,13.5961129273033
"269",10000,0.7,17,350,22.438322353363,13.3919442440914
"270",10000,0.7,19,350,23.015674161911,13.3018339708773
"271",10000,0.7,1,400,19.5793673038483,18.780588172605
"272",10000,0.7,3,400,20.9894384384155,14.4513907272134
"273",10000,0.7,5,400,21.6461763381958,13.5343023395523
"274",10000,0.7,7,400,22.3187271118164,13.6021496406854
"275",10000,0.7,9,400,23.0680268764496,13.4493260611504
"276",10000,0.7,11,400,23.6693183898926,13.419210073702
"277",10000,0.7,13,400,24.4027754306793,13.3372347581968
"278",10000,0.7,15,400,25.1168787002563,13.4376229914284
"279",10000,0.7,17,400,25.8326368331909,13.331748485841
"280",10000,0.7,19,400,26.5327688217163,13.3978488645334
"281",10000,0.7,1,450,22.0093897819519,21.3136966015695
"282",10000,0.7,3,450,23.7170367717743,14.3480762544876
"283",10000,0.7,5,450,24.5481770515442,13.1787963345174
"284",10000,0.7,7,450,25.2813745498657,13.6277219287999
"285",10000,0.7,9,450,26.1300368309021,13.4989974433414
"286",10000,0.7,11,450,26.9722765445709,13.463994880098
"287",10000,0.7,13,450,29.8834672927856,13.354856405739
