"","yhat","se","yexp","diff","rf_result","real_y_rf"
"2793",515.616263574575,0.305004463458232,509.325242663205,-6.29102091137042,515.864031895706,515.488142757729
"2795",521.086351483002,0.21395469925908,518.684511803809,-2.40183967919302,517.203630397747,516.959366016665
"2797",519.667236275768,0.302985278809991,517.997008042649,-1.67022823311891,522.289809884385,519.887526492819
"2801",516.8761385647,0.200691018733922,515.673464667659,-1.20267389704156,513.151054504731,512.228078761758
"2804",525.022626653053,0.180426709025804,525.642565910309,0.619939257256192,517.397064225005,517.247126353341
"2807",520.28147293895,0.187414117891295,518.936165479655,-1.34530745929499,521.741175692099,522.387310940191
"2808",518.031315091156,0.328553472691137,517.416571959493,-0.614743131662749,523.541755609952,524.011833402021
"2809",521.091849638661,0.171079503480683,520.443243370834,-0.648606267827404,515.910963366673,514.337439229919
"2812",521.078283271665,0.44148188675658,519.946878773282,-1.13140449838284,521.092924635073,520.629612081647
"2817",519.369481528962,0.34361741579033,520.403566110103,1.03408458114052,522.527016506983,523.538052643479
"2819",524.84059879438,0.212150436451846,527.542725373694,2.7021265793137,518.27376497185,517.975346683061
"2822",518.006945992923,0.621551528048471,515.325919820218,-2.68102617270483,513.907678265339,512.932203986803
"2824",521.064896880533,0.530104140006459,524.213241328976,3.14834444844314,522.470513485203,523.082170859225
"2825",520.971236556963,0.509255078496802,522.015874310947,1.04463775398347,520.90841639381,520.412854100559
"2835",522.830083529205,0.141149452462206,522.708046791465,-0.122036737740586,525.00362598601,525.442651471125
"2838",522.49281861392,0.367119197154349,521.141201742845,-1.35161687107507,521.150811076713,521.21241839188
"2841",522.397675287876,0.242735416552102,521.720622906899,-0.677052380976875,527.601397888968,527.861047015553
"2843",513.893402229354,0.250507815269727,509.894869818627,-3.99853241072771,526.441839533335,526.799385254663
"2844",519.672335814922,0.19741921047544,518.706156836528,-0.966178978393941,515.212013559688,514.85508256568
"2846",518.327720900231,0.311196207676044,517.161128614593,-1.16659228563788,526.79965245277,527.184915010658
"2847",524.810267475512,0.358341539793206,527.584240234323,2.77397275881049,519.606586702219,519.574232493972
"2849",524.762244216892,0.380647187053434,526.334576226029,1.57233200913686,523.396277819711,523.328270672649
"2851",519.568819530602,0.291462652976436,517.824261736139,-1.74455779446293,531.369902135915,534.367203927454
"2852",516.536513336202,0.261970940403346,515.956396596458,-0.580116739744426,522.885911501052,522.838001415352
"2854",523.993462944763,0.451772289961237,525.1825185029,1.18905555813694,522.852640635764,522.869344138558
"2857",522.685558169673,0.439665060929944,522.439606691316,-0.245951478356574,525.250303683755,525.744294466617
"2858",524.527532264207,0.247718837843574,525.562157064933,1.0346248007254,520.250230682501,520.500650690206
"2859",520.207834729003,0.386943230921443,517.774423647829,-2.43341108117386,516.844087419961,515.901927257052
"2860",522.715930745158,0.316281524473138,522.574936675516,-0.14099406964192,521.93841790387,522.663260730324
"2861",519.78947550626,0.4554775141852,518.735830963052,-1.05364454320761,513.972818628005,514.01079757472
"2863",514.754566085864,0.254802907524796,512.194725849973,-2.55984023589122,513.81332872246,509.325242663205
"2864",522.081314051312,0.264291873765486,523.449955818518,1.36864176720587,526.853023144854,527.608831523791
"2865",515.356108023027,0.400599742988411,511.562269829346,-3.79383819368121,521.064118635259,518.684511803809
"2867",520.711680340094,0.304041336507367,521.695512195189,0.983831855094877,522.579357652749,522.54719403231
"2870",516.62426730134,0.390026306789197,514.212948359832,-2.41131894150772,520.902381325198,520.21345744666
"2871",517.067787630208,0.217178573402157,513.528688483871,-3.53909914633675,517.938035018457,517.35249989106
"2875",518.398652951485,0.285048473031205,516.641318685615,-1.75733426586976,524.056815642219,524.135810810847
"2876",520.969614756061,0.108896032640042,521.715673140369,0.746058384308753,515.829645347427,515.673464667659
"2878",520.11656021471,0.173261756155923,521.248347047393,1.13178683268347,521.618681377935,522.17730610417
"2879",521.508676832145,0.297690643123585,522.83877304268,1.33009621053532,525.603115813211,525.349740473651
"2880",522.523630552864,0.232484608897322,522.89280494011,0.369174387246289,525.774493546119,525.642565910309
"2881",519.257484985723,0.171605935934164,520.929075176793,1.67159019107009,517.68425249136,517.416571959493
"2882",518.501778971401,0.196784199688156,519.303635662401,0.801856691000239,521.412997827265,520.443243370834
"2883",524.706608287592,0.252598741974948,524.748473606054,0.041865318461646,521.64069502004,521.795740960917
"2884",522.105317890387,0.229338867026475,521.956768710368,-0.148549180019131,522.778084060677,521.750881911549
"2887",516.359689933412,0.332237894716906,514.858093936145,-1.50159599726692,522.396631738593,522.686517653201
"2888",512.059313814357,0.482743563870542,502.219767978656,-9.83954583570102,529.0637110248,532.733522291037
"2889",520.567417357973,0.275267041136184,519.86199088108,-0.705426476893649,518.586460049391,519.29034796517
"2891",519.184312298152,0.236731812801877,517.716911782764,-1.46740051538745,522.037959324762,523.35173369456
"2893",516.249679862022,0.362744347313943,513.825896662589,-2.42378319943305,526.588582093875,527.130684644797
"2894",527.092552343285,0.299608378644045,528.716114485774,1.62356214248916,521.136857333855,520.426199876748
"2895",525.879162400165,0.52006257638121,527.91276958452,2.03360718435431,527.526731061496,528.43941829466
"2903",518.157497065358,0.199826780165497,518.10317569783,-0.0543213675277912,522.447112112808,522.708046791465
"2907",521.397030025971,0.458234652931334,519.888134673055,-1.5088953529156,525.851099913733,525.908665131528
"2908",519.769748341547,0.416510988527171,520.998520706966,1.22877236541831,520.503103310651,521.471953582971
"2910",514.923698513766,0.212524242592414,514.188062677725,-0.735635836041183,516.780980549016,515.061150018351
"2911",523.997442767182,0.318708430266475,524.172329618855,0.17488685167325,519.912320173667,520.26436391259
"2912",514.197731924709,0.299310331759913,511.92611087408,-2.27162105062877,522.192876684797,521.720622906899
"2914",525.366326074318,0.125477536543204,525.576128866045,0.209802791726929,514.233933683302,511.28302864276
"2915",521.309542335824,0.173847434836349,522.354700592312,1.04515825648775,517.378283649281,517.161128614593
"2916",520.445215902725,0.201443871276161,522.629651844997,2.18443594227176,525.863808189868,527.584240234323
"2917",520.673070754429,0.285262664248741,521.201378516919,0.528307762490044,525.049948899667,525.407388373698
"2922",522.957672537982,0.255556680535572,523.614101796485,0.656429258502499,515.843599087746,515.956396596458
"2924",520.863352198794,0.415287408229241,519.803555006668,-1.05979719212507,523.269113157998,522.439606691316
"2926",521.34584790557,0.215103325489763,521.158039927676,-0.187807977893726,522.930280762686,522.574936675516
"2928",524.661245735997,0.359478447220471,526.404647842867,1.74340210686933,513.057476749102,512.194725849973
"2930",519.262842034932,0.25338600935201,521.367380152164,2.10453811723164,512.867757918507,511.562269829346
"2931",520.008230666135,0.346707581121257,520.639869120695,0.631638454560061,531.253044241529,533.019080067214
"2932",522.427865672095,0.213310786511042,524.443923026651,2.01605735455519,523.677105152421,524.055304291479
"2935",520.777728561071,0.198484678048249,518.79899233749,-1.97873622358134,525.884143441835,526.575581444963
"2939",517.907739069537,0.420704274415442,511.503688358094,-6.40405071144392,521.107864499373,521.715673140369
"2940",522.415725002823,0.473877059301948,524.443900947437,2.02817594461408,516.105595392301,516.590883150943
"2942",526.955176356229,0.20915158167204,528.256919091682,1.30174273545288,518.042923693573,519.303635662401
"2943",521.685255617861,0.255940287503384,524.395652924639,2.71039730677842,518.994196404544,518.579090229784
"2947",516.827619658274,0.264806660667267,514.970822595919,-1.85679706235521,519.616913172281,520.711782319754
"2948",525.689555563975,0.467263203052478,528.264328251073,2.57477268709852,515.13628492936,514.858093936145
"2949",521.929247363484,0.413838959939165,521.72583538677,-0.203411976714847,523.708170220558,524.55374392087
"2950",525.624131069907,0.234539449103481,523.963375710303,-1.66075535960431,516.273807962704,516.206262768124
"2951",526.19973842787,0.336877699930841,529.501966456432,3.30222802856213,515.322812556528,513.825896662589
"2953",521.439269411279,0.232690076574995,525.927940967763,4.48867155648304,528.230752455406,528.716114485774
"2956",521.312652225813,0.288393517933864,522.147239102283,0.83458687646953,523.029234845195,522.263767561021
"2958",516.923007258343,0.249897465358515,514.230045437542,-2.69296182080029,513.910359958249,513.025248625141
"2959",522.402653705257,0.400229516593528,523.591254725636,1.18860102037877,517.120773541041,517.230967429896
"2960",519.566588011119,0.234227447363274,519.799274914995,0.232686903875901,517.757915277603,518.10317569783
"2962",514.595271449638,0.353164308267829,514.420419893685,-0.174851555952841,514.956622822445,513.276150253449
"2963",515.960285585018,0.139891232275563,514.213118859741,-1.747166725277,513.825304806992,514.188062677725
"2964",516.659808715088,0.248354410220714,518.186161091706,1.52635237661775,525.433355397774,526.544525316887
"2965",525.827349005414,0.291740472332709,528.624852522299,2.79750351688426,517.254498462325,516.72680450299
"2966",517.865757699946,0.205702802998148,516.435542308548,-1.43021539139784,517.278983796245,518.004549441727
"2967",513.245460818083,0.28511874529972,508.865744486922,-4.37971633116121,523.488637881332,523.614101796485
"2969",514.763565146578,0.264774778509105,513.60111739336,-1.16244775321854,530.000886402417,528.780585430838
"2970",526.557461555138,0.248415583335147,530.23917338319,3.68171182805202,520.404281258409,521.367380152164
"2971",517.507968943202,0.269866555089695,514.490302699538,-3.01766624366428,516.968732339107,516.495031361348
"2972",525.713404060386,0.18672599903849,524.852729011982,-0.860675048404119,523.258029555005,524.766125312208
"2976",520.293093326355,0.296001261773764,519.234106784783,-1.0589865415717,513.7618574633,511.503688358094
"2978",522.75624137395,0.279016377098646,523.473736711285,0.71749533733464,524.2065761933,524.443900947437
"2979",518.93295938694,0.198135853512188,516.729301671532,-2.20365771540742,523.616548250863,524.395652924639
"2980",518.625541555938,0.280246955605772,518.907747509999,0.282205954060146,521.767044639497,521.528539869684
"2981",525.459555275015,0.300958588773864,526.547982925678,1.08842765066299,522.091451390164,521.72583538677
"2983",520.67998212351,0.23129944233828,521.275238804813,0.595256681302772,525.410795797152,528.267697095689
"2985",525.166051221012,0.549755331501159,526.727116208107,1.56106498709494,520.165844033646,519.462690637379
"2986",524.418498118412,0.168199615061471,523.732096908461,-0.686401209950986,524.322626777949,525.640367483822
"2987",518.637884280314,0.372473443613856,517.951003277447,-0.686881002867267,516.727906166837,514.230045437542
"2989",519.551348372242,0.255571785794344,517.834025437525,-1.71732293471666,517.3986313804,517.292681895333
"2990",521.348597066359,0.133703954082189,519.611365815818,-1.73723125054141,513.594331112481,514.420419893685
"2996",519.943929781274,0.324686923665955,523.111281792695,3.16735201142149,516.657592960622,518.186161091706
"2997",524.918265685244,0.322088028340548,524.689860333811,-0.228405351433935,517.395656085513,518.342793971245
"3002",528.226049258702,0.174735067935972,531.227161363117,3.00111210441503,514.089757488281,513.60111739336
"3006",525.913025259613,0.245336279142328,529.175647874602,3.2626226149896,517.628758923468,518.13550804123
"3007",522.739619614729,0.285655616910041,523.723647953709,0.984028338980465,518.813803865436,518.907747509999
"3012",516.718787701974,0.23957102437854,514.625238292891,-2.09354940908327,526.87913395881,526.547982925678
"3014",516.621188783426,0.230554535827573,515.852039268486,-0.769149514940636,507.37162753043,503.262807730558
"3017",515.64325484193,0.222440278148323,514.887105272484,-0.75614956944662,521.158546720527,521.275238804813
"3018",520.603272036406,0.226048221612365,519.858334167935,-0.744937868470402,518.185596952871,516.711941812799
"3019",520.839855173267,0.260629467279176,522.166633625146,1.32677845187857,515.219364377905,514.074751076762
"3021",519.081336461206,0.243827229721575,518.52509648705,-0.556239974156028,511.062843626019,507.595615545477
"3022",518.346685960278,0.267633570548237,517.148150957121,-1.19853500315719,522.017420658767,520.46237265518
"3023",522.704912585817,0.253167880992403,522.261655094921,-0.443257490896713,521.294906856523,521.622712533836
"3024",516.782936590797,0.378990351192771,514.895312179771,-1.88762441102574,521.867902681743,523.111281792695
"3026",517.340524678975,0.267395489295014,516.638317828578,-0.702206850397147,519.442538572074,518.288399388258
"3029",518.076360643326,0.255243140128658,517.931127328791,-0.145233314535176,522.893889679265,522.71748193775
"3031",515.91931830214,0.361530975233189,507.719122754574,-8.20019554756544,530.631586513429,531.227161363117
"3032",516.271580783555,0.270154384119765,514.11296562507,-2.1586151584853,528.384146635253,529.175647874602
"3035",518.886672120256,0.230945657890179,516.654954452061,-2.23171766819587,524.696944095501,524.644165421925
"3036",522.684523475667,0.391859341060058,521.864001740759,-0.820521734907629,523.231535466078,523.435179352986
"3039",522.742379943503,0.294236334519007,524.746361464827,2.00398152132425,515.676157147107,514.138686850512
"3040",527.796385286543,0.298692385170156,533.416770359052,5.62038507250907,524.191042871201,525.660962464925
"3041",518.031833101964,0.255477588307153,516.63239030637,-1.39944279559393,522.652582454155,522.652602328629
"3045",519.746681003268,0.361139181566324,520.743865251067,0.997184247798941,521.42469063198,519.858334167935
"3046",525.820572603816,0.277546938883425,528.076290217205,2.25571761338972,524.192396388528,525.001391662571
"3047",524.909244853817,0.375182301219079,527.4494094099,2.54016455608303,519.770689383849,518.52509648705
"3050",519.810228214362,0.20555781303074,519.774633699389,-0.0355945149724448,517.866638053465,517.148150957121
"3051",518.806663585211,0.17704178350743,518.831772426068,0.0251088408563191,523.401808136007,522.261655094921
"3054",525.176781275573,0.347743844521474,525.597494232806,0.420712957232467,522.768775694216,523.804458113854
"3057",518.941573553883,0.230414369366298,518.682619483539,-0.258954070343293,513.276788964925,512.761317511537
"3060",523.875285742085,0.230275694453203,522.654006252411,-1.22127948967363,517.827065975697,517.931127328791
"3061",518.756445095135,0.39084689084044,519.770655012458,1.014209917323,530.734521375575,533.247736740519
"3062",519.185000675197,0.205874424417673,519.269393716631,0.0843930414346232,522.085259621262,521.864001740759
"3065",522.260150172613,0.260025465976439,522.404412245289,0.144262072675474,520.930339962888,521.192540064484
"3066",524.326084320403,0.379267198782643,525.303507852769,0.977423532365606,517.415876938508,517.06280900935
"3068",528.178852082831,0.235050290264657,534.517976205702,6.33912412287043,523.296943668224,522.69734897291
"3071",519.213480178041,0.153600001166049,518.166980517538,-1.04649966050317,519.612242961777,519.774633699389
"3072",517.431119172339,0.234873066855964,517.38402907288,-0.0470900994588419,523.511541002678,525.496940209255
"3074",519.107674337264,0.184867395557442,517.935750930779,-1.17192340648512,516.394704350659,514.670766562208
"3076",517.50721166325,0.298749494428049,516.675721115485,-0.831490547765043,525.944698197467,525.597494232806
"3077",519.34508225841,0.258145019959351,519.529876486774,0.184794228364126,524.450358709324,522.654006252411
"3078",524.696814589519,0.342337811206603,525.521603748647,0.8247891591285,522.553389176209,522.404412245289
"3079",520.115415479307,0.308299383240204,519.625013982944,-0.490401496362892,529.144975304438,530.815339385899
"3080",514.936686780472,0.137242320036144,513.962209362597,-0.974477417874482,518.709606861455,518.166980517538
"3081",521.320924950648,0.176429884631918,520.454470365792,-0.866454584856797,517.287065180861,517.38402907288
"3083",518.519512620259,0.290084643840997,518.697685914551,0.178173294291696,513.12041934464,512.471679523758
"3085",522.904956362897,0.315468961519727,523.943204870472,1.03824850757451,518.364549304952,517.935750930779
"3086",519.710287369135,0.271729667123296,518.001886633635,-1.70840073550062,510.293736900293,509.579801059434
"3091",521.315907264669,0.268074921617157,521.078523227345,-0.237384037324091,525.620989667219,525.521603748647
"3092",521.305751467039,0.228104415927404,522.103012365052,0.79726089801386,519.647969110249,519.625013982944
"3093",522.678735493279,0.318979158350502,523.593051303364,0.914315810085213,521.292621069834,520.454470365792
"3094",517.936372814905,0.418199948871318,516.737442296343,-1.19893051856161,518.419791054494,518.697685914551
"3096",516.842958989821,0.179846790891855,513.444517342257,-3.39844164756471,518.774229594415,518.001886633635
"3098",513.104065297633,0.305397049758362,508.084521448099,-5.01954384953336,525.449445029769,525.614603760489
"3102",523.54994874442,0.253633212085673,524.919101650717,1.36915290629702,520.219015896781,519.982666013067
"3104",512.638586802694,0.273967332476687,505.241299862989,-7.39728693970426,519.728709299719,518.962596198686
"3106",528.415622017725,0.202542959415507,531.08777529472,2.67215327699466,523.652524302767,523.593051303364
"3108",524.714335100207,0.262126071838332,527.588045498149,2.87371039794243,517.17863255585,516.737442296343
"3109",520.918762207184,0.319434277197265,520.287246100841,-0.631516106343611,518.443966184477,517.115199569401
"3110",519.50271889378,0.249562485736083,518.571453627125,-0.931265266655032,508.924714872896,508.084521448099
"3115",523.304125201548,0.421270826209535,523.219557173828,-0.0845680277202518,518.783956044206,519.540751026571
"3116",525.830988991247,0.421065949350055,531.073212159159,5.24222316791202,521.865055870973,521.221716396869
"3118",516.027434192319,0.33593224546943,513.697237297318,-2.33019689500088,520.49475530328,520.469046641767
"3122",525.315426382566,0.513637555916539,528.69525339407,3.37982701150361,524.194100034407,524.919101650717
"3123",523.56676994411,0.253194552877466,524.519430215832,0.952660271721129,519.890529451671,520.67999038537
"3126",526.50965241096,0.165740028124407,528.165223732754,1.6555713217939,530.149415625351,531.08777529472
"3128",517.231364760396,0.191209034846515,514.834549351003,-2.39681540939307,526.423593893841,527.588045498149
"3130",524.01766958732,0.384325830256807,525.549936001053,1.53226641373317,520.784435384393,520.287246100841
"3132",523.776818356489,0.244815738994927,525.449925688671,1.67310733218176,518.949458585189,518.571453627125
"3133",521.898943761727,0.192779866506351,524.136359537415,2.23741577568796,514.441105517275,513.697237297318
"3135",523.008994424128,0.247304687271673,524.006693876344,0.997699452216011,517.598451429156,517.709473536563
"3137",516.069222667491,0.344291282038542,514.123761236688,-1.94546143080277,523.896702148823,524.265923369746
"3139",528.244175715579,0.350123112726615,532.196630374923,3.95245465934454,527.440227013351,528.165223732754
"3142",518.874703560341,0.265963078245158,516.441154411832,-2.43354914850886,525.134856299906,525.549936001053
"3144",517.777919765551,0.247786541488703,519.461551634908,1.68363186935778,514.987250385321,514.123761236688
"3147",519.621328367207,0.301061011517388,516.669272799378,-2.95205556782901,530.939181871476,532.196630374923
"3148",524.302480527762,0.369422691095981,525.797271660383,1.49479113262078,523.978765358219,523.916882173397
"3151",527.97729677759,0.199061350908791,531.368569336532,3.39127255894198,526.372740723408,525.210705900506
"3152",518.554761874013,0.201248039347352,516.722811406753,-1.83195046725996,517.490997063564,516.441154411832
"3153",516.869905430365,0.166322657329088,517.149478689104,0.279573258738765,516.807449842579,516.670484073864
"3154",526.364531393333,0.257878897684192,529.042025172836,2.67749377950258,525.279249960034,525.797271660383
"3155",518.679929188067,0.234941821640664,518.556360335165,-0.123568852901826,528.330897130831,531.368569336532
"3157",526.804303067472,0.228100161739347,529.938173024695,3.13386995722317,528.921173362888,529.042025172836
"3159",523.883668255362,0.25515798826609,525.3579875958,1.47431934043868,517.983950075905,518.556360335165
"3160",514.309026130156,0.27143381760257,510.034334188302,-4.27469194185466,521.564534878881,522.593355331478
"3161",516.421841553496,0.288836374391466,513.272735473704,-3.14910607979232,528.992681630395,529.938173024695
"3162",525.565309884223,0.234528538072053,528.331865195972,2.76655531174902,516.980662600958,517.122276468713
"3167",524.614554645903,0.173746532479663,524.510914622191,-0.103640023711819,523.836519277052,525.3579875958
"3168",519.883780303519,0.343861911123365,518.71687919096,-1.1669011125598,514.133663850123,513.272735473704
"3169",514.255545558916,0.283212005764717,510.489786666377,-3.76575889253905,511.763155611791,511.523222196655
"3170",524.436332070563,0.252209335452828,523.170306812267,-1.2660252582956,517.213753601107,517.627897929122
"3171",517.890575734241,0.273252211675713,516.236858723662,-1.65371701057904,525.80483145152,526.634332503638
"3172",524.143502951807,0.362997457815112,527.498544134454,3.3550411826476,525.013406264349,524.510914622191
"3175",521.837133026948,0.234199087280114,519.9273396264,-1.90979340054776,511.765551662726,510.489786666377
"3176",519.068514265719,0.286405105447997,517.29377586443,-1.77473840128926,524.362705575138,523.170306812267
"3180",522.026906171003,0.129461877224094,522.102914340756,0.0760081697529813,516.633307746023,516.236858723662
"3181",523.110794450625,0.320115422840906,526.289392208355,3.17859775773024,526.44055469637,527.498544134454
"3182",523.206783578244,0.262847441279108,523.205683343167,-0.00110023507704682,529.457128934379,529.763304398844
"3183",516.538146465144,0.313416607832009,513.335576508803,-3.20256995634122,519.142596315723,519.859294367893
"3184",525.070819465646,0.26922034053921,527.906942493947,2.83612302830181,517.894725884589,517.29377586443
"3185",523.540045062671,0.206468816945713,526.472394403617,2.93234934094517,511.228266191327,510.374963370655
"3186",521.429143086905,0.224115503614382,519.823684653791,-1.60545843311377,516.770826712479,516.673938985793
"3188",523.350412570858,0.422498341765133,528.27692372539,4.92651115453134,520.197127477829,520.725627561507
"3190",514.331683448588,0.265405394018522,512.34758070741,-1.98410274117839,523.417517348249,523.205683343167
"3193",525.104417472621,0.474653629755922,528.217471944747,3.11305447212612,521.92073923605,519.823684653791
"3194",526.819125354815,0.253891550411937,532.401616791871,5.58249143705575,523.481236514627,528.27692372539
"3195",522.447724590839,0.283921339853889,524.369607549151,1.92188295831181,512.691033577351,512.34758070741
"3196",523.425840210539,0.177073578747502,524.861676510448,1.43583629990894,526.003720305465,528.217471944747
"3198",525.170961954844,0.522931971933989,527.525710959523,2.35474900467898,529.061019172098,532.401616791871
"3203",522.489794118094,0.391534629883505,526.346826233014,3.85703211492057,529.863008323192,532.342672352702
"3204",525.005733303875,0.291060582791483,525.513979435194,0.508246131318174,529.467948685208,530.341085822566
"3212",521.997660382715,0.231480828930494,522.707891709173,0.710231326457802,525.467692660639,524.370008622971
"3215",524.707044615972,0.283967420853186,524.990052741259,0.283008125287324,523.601669692641,526.346826233014
"3217",515.021116409646,0.566568951096839,513.406115144122,-1.61500126552403,523.857393469374,524.243448510408
"3218",525.058418514565,0.157936730679107,528.130840003014,3.07242148844898,522.648722893759,522.713426645595
"3221",522.025368539561,0.331110140919004,522.098815939969,0.0734474004075309,524.320367414226,524.423748439518
"3222",519.550502751063,0.471380688686964,516.208389720141,-3.34211303092161,520.145324248223,519.19951377088
"3225",517.218893683471,0.244878540196385,516.590366589247,-0.628527094224296,522.522468209805,522.707891709173
"3226",523.236428222128,0.33535943728817,523.852851001497,0.616422779368577,514.931400699904,513.517812194175
"3227",518.107057074707,0.158286423480225,520.225062088193,2.1180050134866,525.173357649584,524.990052741259
"3235",519.318923928739,0.3136239319135,520.669648176848,1.35072424810892,513.402259119494,513.406115144122
"3237",524.1003084323,0.280482690517235,525.372300777141,1.27199234484056,519.490498415517,519.567005186688
"3245",516.403080764623,0.46987443606041,510.801873243085,-5.60120752153887,521.29024450245,521.167580896084
"3246",523.084883123572,0.314686210836433,523.860891235257,0.776008111684519,516.852894907987,516.590366589247
"3252",516.52270889227,0.245488190135272,515.146108806456,-1.37660008581383,517.884824115084,520.225062088193
"3254",520.865657160553,0.230472469293382,523.588263170466,2.72260600991217,526.255154800689,526.665684727912
"3258",524.00047168328,0.205330811272497,523.110681589396,-0.889790093884699,520.070121759611,520.669648176848
"3263",517.161393453775,0.252238495977345,515.903433349116,-1.25796010465945,524.810827321302,525.372300777141
"3264",519.505425133998,0.264596064048143,520.31281039883,0.807385264832192,526.680646653378,526.14545431724
"3266",525.191373736114,0.400697001948031,525.812954606158,0.621580870043886,526.182595528568,526.777047610765
"3270",523.230646261884,0.221776895930941,522.357221560951,-0.873424700932787,525.840906189552,526.371213932922
"3271",525.327962874936,0.169240051774111,527.196232395797,1.86826952086096,517.419611557698,516.572256289719
"3273",526.198172619946,0.232402527691683,526.700959101047,0.50278648110077,512.965923655641,510.801873243085
"3275",523.200257269028,0.222967840305119,524.152167357882,0.951910088854106,523.812952526461,523.860891235257
"3277",520.572602996717,0.268094226199836,520.841873727231,0.269270730513995,531.866750695283,533.173307921851
"3278",525.394352590362,0.383268853263813,527.162173056039,1.76782046567712,521.595406677892,520.194757871141
"3280",522.784910685862,0.222164392894043,522.976588330765,0.191677644903848,518.860539997027,518.874851658276
"3285",517.482910450981,0.237292513864827,518.824382456899,1.34147200591838,521.841953211828,522.206182122072
"3286",518.129956850611,0.24486895422148,520.696680583031,2.56672373242009,516.026618949165,515.903433349116
"3287",518.812124483046,0.288697016991163,518.104925024868,-0.707199458177797,525.952238582325,525.812954606158
"3288",518.120181948755,0.267306780821674,517.240069501961,-0.88011244679376,522.816329813884,522.60724186774
"3294",515.56936984139,0.229197438997518,513.314600840911,-2.25476900047852,526.85272310932,527.782810398734
"3295",514.611278823661,0.4357370356929,511.552459307274,-3.05881951638747,522.97550457284,522.357221560951
"3296",512.07299937588,0.279059480747305,508.055612479979,-4.01738689590115,526.288241783764,527.196232395797
"3302",522.597941063651,0.239778461498359,524.027705573902,1.42976451025129,519.05159261456,519.73658890314
"3303",520.889699832209,0.319137919588222,520.548062711628,-0.341637120581026,526.91402658351,526.700959101047
"3306",517.416152689041,0.232597759270323,517.204009410114,-0.21214327892676,513.010314790969,512.228278987237
"3307",526.009597693068,0.167911063943801,529.796551628579,3.78695393551106,523.754513830999,524.152167357882
"3308",520.351502887237,0.283618556291515,519.794649813147,-0.556853074089645,527.312494085647,527.162173056039
"3311",519.790734477523,0.341221965572089,522.448582876735,2.65784839921162,522.928529102942,522.976588330765
"3315",518.725128757417,0.221839985289769,518.888612224483,0.163483467065362,517.449575924041,517.642108800807
"3316",522.30815160091,0.288331136179647,523.332839590844,1.02468798993436,522.504960606763,521.869593527035
"3318",520.075013615912,0.300977955698208,519.523931131184,-0.551082484728227,520.838278281978,520.571859503955
"3322",518.330211535016,0.366199881683028,518.099684541061,-0.230526993954527,517.515138054111,518.824382456899
"3323",523.385423495172,0.292690437047333,527.229134573068,3.84371107789559,518.685883484389,520.696680583031
"3326",523.313845556609,0.21237794811873,522.318664818977,-0.995180737631927,517.649063810673,517.240069501961
"3329",526.015674220239,0.29926727599627,526.44827281567,0.432598595431159,523.901405693278,523.849377914838
"3330",525.545266458836,0.588861786142315,528.627272599429,3.08200614059228,514.612601420024,513.314600840911
"3331",516.646233476225,0.201628475965928,514.521719998394,-2.12451347783099,512.415325747427,511.552459307274
"3332",523.274788335408,0.382467723620412,525.25460629628,1.9798179608722,518.187418806044,518.487549652958
"3333",523.354403884705,0.288962149940685,522.029118392642,-1.32528549206347,519.555561689751,518.015499096499
"3335",522.947740167256,0.388474484209487,522.844677648042,-0.103062519214404,516.251923840976,515.851851282519
"3337",520.452489191246,0.210549315119482,520.248978168984,-0.203511022261637,521.181710078346,520.607106007421
"3341",525.23301526412,0.414701465366348,532.046649128733,6.8136338646126,522.805361238281,524.027705573902
"3342",523.604100461611,0.196237783068343,522.710599779386,-0.893500682225067,520.607265763506,520.548062711628
"3343",526.087606024865,0.270416134156768,531.908346956621,5.82074093175549,528.148132204162,529.796551628579
"3346",520.887990440722,0.345642610620678,521.471271147426,0.583280706704045,521.261661335118,520.772634684731
"3352",521.87615824719,0.160469806900581,519.678143719757,-2.19801452743241,517.601637714864,515.760152393083
"3353",526.820895395789,0.307295056537876,531.540024853602,4.71912945781276,528.983686075029,531.137795634529
"3357",525.946281561752,0.307902974262675,527.11423672894,1.1679551671881,517.887188989558,518.888612224483
"3359",518.625637633033,0.200193959417323,518.590499795792,-0.0351378372412228,520.317267374906,519.523931131184
"3360",523.072079014133,0.22708349401681,523.85353081459,0.781451800457262,528.176770461212,528.747897234273
"3362",524.707327955216,0.327342495202162,525.812157866826,1.10482991161007,518.124365232957,518.099684541061
"3363",516.800390587296,0.281778402159155,515.425192784163,-1.37519780313323,526.019241896917,527.229134573068
"3364",519.328534639949,0.163326020859025,518.08071237024,-1.24782226970956,520.091292515016,518.674293927415
"3365",518.388160470572,0.302259075295855,517.549690982333,-0.838469488239298,516.416044072898,516.152852806299
"3367",520.615161179433,0.308710762519816,520.315799412651,-0.299361766781431,523.0195491906,523.803749053959
"3369",519.659009949909,0.225133682568734,520.368387035277,0.709377085368033,517.879150331002,517.566975266355
"3370",521.05290378669,0.430052932397444,520.817746607266,-0.235157179423823,524.999375442588,525.25460629628
"3371",520.72827742452,0.274528456388273,520.71095141959,-0.0173260049301689,523.380386216186,522.844677648042
"3374",521.453859986973,0.498307904889317,519.896438165152,-1.55742182182053,520.389659927364,520.011909128243
"3375",522.713213876977,0.247723964043309,523.68263054888,0.969416671902877,522.404588202129,521.471271147426
